Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district
116.382606,39.983696,7/6/16,114,655,80835,81.03,3,1,1,1,1,1996,4,6,0.25,1,1,1,8
116.333303,39.974734,7/29/16,27,410,77213,53.1,2,1,1,1,4,1985,3,2,0.333,0,1,1,8
116.422295,40.133927,8/10/16,198,274,19272,142.18,3,2,1,2,4,1999,3,4,0.5,0,1,0,6
116.462122,39.923796,1/22/17,9,1560,81907,190.46,3,2,1,2,1,2003,4,6,0.5,1,0,1,7
116.332651,40.072033,7/28/16,84,375,36387,103.06,2,2,1,1,3,2004,4,2,0.333,1,1,0,6
116.44233,40.055139,7/13/16,75,675,60582,111.42,2,1,1,2,4,2011,4,6,0.5,1,0,1,7
116.30313,39.950488,7/16/16,32,350,70282,49.8,2,1,1,1,1,1992,4,6,0.25,1,0,1,8
116.387533,39.986544,9/19/16,30,317,46278,68.5,1,1,1,1,1,2007,4,6,0.108,1,1,1,7
116.296408,40.039756,6/26/16,29,410,58993,69.5,2,2,1,1,4,1995,3,2,0.333,0,1,0,8
116.350909,39.745849,7/24/16,23,193,35781,53.94,4,2,1,1,4,Î´Öª,3,2,0.333,0,0,0,4
116.593413,39.773674,12/15/16,106,379,31584,120,3,2,1,2,4,Î´Öª,2,6,0.333,0,0,0,11
116.48154,39.918388,8/9/16,6,785,42576,184.38,3,2,1,2,1,2001,2,6,0.5,1,1,1,7
116.326913,39.959365,9/23/16,31,1250,76044,164.38,4,2,1,2,1,2001,3,6,0.375,1,0,1,8
116.319746,39.957529,7/24/16,18,376,55295,68,1,1,1,1,1,2004,4,6,0.118,1,1,0,8
116.330578,39.966964,7/31/16,33,652,52841,123.39,2,1,1,1,3,2006,4,6,0.217,1,1,1,8
116.487808,39.889853,8/3/16,71,202,41848,48.27,1,1,1,1,4,1995,3,2,0.333,0,1,0,7
116.312942,39.928393,8/9/16,59,337,81186,41.51,1,1,1,1,4,1995,3,2,0.25,0,1,0,8
116.346469,39.882483,6/27/16,125,650,61321,106,3,2,1,1,3,2004,4,6,0.231,1,1,0,10
116.482331,40.014156,8/8/16,64,730,56476,129.26,3,2,1,1,1,2002,4,6,0.25,1,1,1,7
116.4388,40.054941,7/29/16,64,755,55926,135,3,2,1,2,4,2011,4,6,0.5,1,0,1,7
116.5038376,39.9307251,10/13/16,16,1950,81250,240,4,2,1,3,4,2008,4,6,0.5,0,0,0,7
116.399018,39.978141,9/8/16,75,549,108713,50.5,2,1,1,1,4,1984,4,2,0.333,0,1,0,10
116.498241,39.971858,7/29/16,56,345,44459,77.6,1,2,1,1,3,2006,4,6,0.667,1,1,1,7
116.448623,39.945062,7/14/16,6,590,80470,73.32,1,1,1,1,3,2007,4,6,0.263,1,0,1,1
116.509039,39.922589,8/25/16,114,258,45697,56.46,2,1,1,1,4,1983,4,2,0.333,0,0,1,7
116.306901,39.95663,8/31/16,42,730,93855,77.78,3,1,1,1,1,1992,4,6,0.25,1,1,0,8
116.235366,40.216037,6/28/16,55,232,27620,84,2,1,1,1,4,2002,4,2,0.5,0,1,0,6
116.498756,39.807081,8/14/16,23,495,33905,146,3,2,1,2,3,2000,4,2,0.5,1,0,1,3
116.184432,40.053671,8/19/16,17,1160,38142,304.13,4,2,1,3,4,2009,4,6,0.5,1,0,0,8
116.308152,39.986695,10/18/16,91,520,91873,56.6,1,1,1,1,3,1992,2,6,0.25,1,1,1,8
116.638919,39.900576,6/29/16,33,210,39393,53.31,1,0,1,1,1,2009,4,6,0.167,1,0,0,11
116.530566,39.827437,8/29/16,42,294,32308,91,2,2,1,1,4,2004,3,4,0.5,0,1,0,4
116.530566,39.827437,6/20/16,11,180,28405,63.37,1,1,1,1,4,2003,3,2,0.5,0,1,0,4
116.588913,39.922146,7/22/16,38,338,36255,93.23,3,1,1,1,4,2000,3,2,0.333,0,0,0,7
116.371718,40.017544,7/15/16,18,306,50000,61.2,2,1,1,1,4,1989,1,2,0.333,0,1,0,7
116.438315,39.988246,7/26/16,13,440,65147,67.54,2,1,1,1,4,1996,3,2,0.5,0,0,1,7
116.233381,39.896656,8/31/16,39,300,50328,59.61,1,1,1,1,1,2004,3,6,0.286,1,0,0,9
116.45457,39.809878,6/29/16,52,198,28518,69.43,2,1,1,1,4,1995,1,4,0.333,0,0,0,4
116.364365,40.069487,6/18/16,92,456.6,45922,99.43,2,2,1,1,3,2003,3,6,0.333,1,1,1,8
116.440069,39.902423,7/13/16,13,1950,85332,228.52,4,2,1,3,4,2003,3,6,0.5,1,0,1,1
116.324898,39.891441,8/23/16,40,225,48006,46.87,1,1,1,1,1,1991,3,6,0.25,1,0,1,2
116.513625,39.931024,8/22/16,130,395,47654,82.89,2,1,1,1,3,1999,4,6,0.375,1,0,1,7
116.399018,39.978141,7/31/16,9,543,89901,60.4,2,1,1,1,4,1991,3,2,0.5,0,1,1,10
116.429888,40.007739,7/13/16,77,855,52912,161.59,4,2,1,2,4,1999,4,2,0.5,0,1,1,7
116.311776,40.084907,7/6/16,18,393,33306,118,3,2,1,2,4,2004,3,2,0.5,0,1,0,6
116.228671,40.205721,9/5/16,34,199,24304,81.88,2,1,1,1,4,2003,3,2,0.5,0,1,0,6
116.364039,39.848137,8/26/16,80,480,33923,141.5,4,2,1,1,4,1998,3,2,0.5,0,0,1,2
116.490126,39.920449,8/24/16,24,270,47369,57,2,0,1,1,4,1979,3,2,0.25,0,1,0,7
116.421128,40.068301,9/13/16,33,100,22728,44,1,0,1,1,3,2008,4,6,0.167,1,0,1,6
116.352941,39.904679,7/30/16,41,494,92683,53.3,2,1,1,1,4,1980,3,2,0.333,0,1,0,10
116.437956,39.926419,7/17/16,80,550,73383,74.95,2,1,1,1,3,2003,4,6,1.5,1,1,1,1
116.382299,39.909828,8/30/16,9,1050,71429,147,1,2,1,2,1,2008,4,6,0.429,1,1,1,10
116.453086,39.898397,7/28/16,6,440,48146,91.39,1,0,1,1,1,2009,1,6,0.308,1,0,1,1
116.670101,40.118729,8/23/16,18,266,30187,88.12,2,1,1,1,4,2003,4,5,0.5,0,0,0,13
116.358797,40.083529,6/29/16,11,375,30119,124.51,3,2,1,1,4,2003,4,2,0.5,0,1,0,6
116.471215,39.903238,12/12/16,88,549,62330,88.08,3,1,1,1,1,1986,4,6,0.333,1,1,1,7
116.445785,40.077726,10/14/16,86,500,17858,280,3,2,1,4,4,2002,4,2,0.5,0,1,0,6
116.669688,39.882768,7/5/16,7,305,34475,88.47,2,1,1,1,4,2003,3,2,0.5,0,1,0,11
116.447278,39.852879,7/18/16,27,620,42177,147,2,2,1,2,1,2010,4,6,0.25,1,0,1,2
116.481925,39.929322,8/17/16,67,318.5,53084,60,2,1,1,1,4,1985,4,6,0.333,0,1,1,7
116.489254,40.006445,6/20/16,22,470,58809,79.92,1,1,1,1,3,2006,4,6,0.5,1,0,1,7
116.43777,39.986008,9/13/16,43,520,69724,74.58,2,1,1,1,1,1999,3,6,0.25,1,0,1,7
116.347007,40.004589,9/18/16,63,312,72056,43.3,1,1,1,1,1,1994,4,6,0.25,1,0,1,8
116.376661,40.039649,8/20/16,173,210,47458,44.25,1,0,1,1,4,2005,3,2,0.022,1,1,0,8
116.419101,39.969829,9/17/16,44,1029.8,68833,149.61,3,2,1,2,1,1999,1,6,0.25,1,1,1,7
116.311376,39.95358,8/15/16,101,526,81932,64.2,2,1,1,1,4,1995,1,2,0.5,0,1,0,8
116.448477,39.890787,9/12/16,37,533,77697,68.6,3,1,1,1,4,1980,2,2,0.333,0,1,0,1
116.205944,39.935694,7/26/16,7,240,39139,61.32,1,1,1,1,1,2001,3,6,0.3,1,0,0,9
116.386492,39.903916,6/17/16,24,1170,103908,112.6,2,2,1,2,3,2004,4,6,0.4,1,1,1,10
116.308152,39.986695,8/16/16,53,626,76999,81.3,3,1,1,1,1,1992,4,6,0.333,1,1,0,8
116.389264,39.886874,9/14/16,112,510,76165,66.96,2,1,1,1,3,2003,4,6,0.214,1,0,1,10
116.43942,40.072066,7/24/16,60,290,34673,83.64,2,1,1,1,4,2001,3,2,0.333,0,1,0,6
116.43777,39.986008,7/31/16,105,398,61137,65.1,2,1,1,1,4,1994,3,2,0.333,0,1,1,7
116.43942,40.072066,8/3/16,83,389,30011,129.62,3,1,1,2,4,2001,4,2,0.5,0,0,0,6
116.499234,39.919387,9/4/16,59,760,57191,132.89,3,2,1,2,1,2002,4,6,0.375,1,1,0,7
116.347957,39.888886,8/10/16,41,334.9,61781,54.2,1,0,1,1,3,2006,4,2,0.143,1,0,1,10
116.409688,39.958188,8/9/16,114,698,67847,102.88,3,1,1,2,1,2006,4,6,0.214,1,1,1,1
116.192696,39.921511,8/30/16,33,193,33409,57.77,2,0,1,1,4,1989,3,2,0.333,0,1,0,9
116.399108,39.876842,8/20/16,19,850,92392,92,2,2,1,1,3,2010,4,6,0.333,1,0,0,1
116.425063,40.044097,2/8/17,87,570,58164,98,2,1,1,2,4,2011,4,6,0.5,1,1,1,7
116.367503,39.887283,8/29/16,63,548,74477,73.58,2,1,1,1,4,2005,2,6,0.5,1,1,1,10
116.504397,39.92941,6/16/16,20,172,38393,44.8,1,1,1,1,4,1993,3,2,0.25,0,0,1,7
116.245538,40.220033,6/20/16,15,212,28781,73.66,1,1,1,1,4,2008,1,6,0.333,0,0,1,6
116.443702,39.900208,7/12/16,79,482,72678,66.32,2,1,1,1,1,2005,4,6,0.25,1,0,0,1
116.452235,39.820236,6/17/16,31,350,31672,110.51,2,2,1,2,4,2004,4,6,0.5,0,1,0,4
116.385962,39.847958,7/11/16,103,292,38825,75.21,2,1,1,1,3,2006,3,6,0.333,1,0,1,2
116.265066,40.166068,8/18/16,27,95,36539,26,1,0,1,1,4,2009,4,6,0.143,1,0,0,6
116.475533,39.933081,6/19/16,27,615,41267,149.03,3,1,1,2,4,1995,3,6,0.333,0,1,1,7
116.36864,39.854969,7/20/16,35,350,34740,100.75,2,2,1,1,1,1998,3,6,0.2,1,0,1,2
116.363152,40.089008,6/30/16,52,244.5,45413,53.84,1,1,1,1,3,2004,4,6,0.2,1,1,1,6
116.411858,39.869364,7/15/16,202,247,48460,50.97,1,1,1,1,1,2009,4,6,0.214,1,0,1,1
116.399539,39.88636,2/11/17,103,645,120045,53.73,2,1,1,1,4,1985,4,2,0.25,0,1,0,10
116.399018,39.978141,8/15/16,15,545,97846,55.7,2,1,1,1,4,1983,4,2,0.5,0,0,1,10
116.305063,39.91533,7/28/16,72,448,72977,61.39,2,1,1,1,4,1996,3,2,0.5,0,1,1,8
116.297022,39.788637,7/25/16,29,115,33755,34.07,1,1,1,1,4,2002,3,2,0.5,0,0,0,4
116.154608,39.726495,8/1/16,18,134,23104,58,1,0,1,1,4,2011,1,6,0.25,1,0,0,5
116.466852,39.897239,6/25/16,31,330,39286,84,3,1,1,1,1,1988,3,6,0.25,1,1,1,7
116.32397,39.933336,7/30/16,67,485,80432,60.3,2,1,1,1,4,1990,3,2,0.333,0,1,1,8
116.482231,40.009521,8/13/16,86,326,48891,66.68,1,1,1,1,1,1999,4,6,0.375,1,0,1,7
116.354913,40.040671,6/29/16,19,410,54097,75.79,2,1,1,1,4,2000,3,2,0.333,0,1,1,8
116.235366,40.216037,8/17/16,24,249,27363,91,2,1,1,1,1,2012,1,6,0.375,1,0,0,6
116.333765,40.07892,7/11/16,29,240,41012,58.52,1,0,1,1,4,2005,3,6,0.2,1,1,1,6
116.30313,39.950488,7/31/16,93,360,63158,57,2,1,1,1,4,1984,3,2,0.5,0,1,1,8
116.376116,40.089084,7/28/16,24,342,27581,124,3,2,1,2,4,2009,3,2,0.5,0,1,1,6
116.445996,40.069568,7/25/16,42,336,23895,140.62,3,1,1,2,1,2001,3,2,0.25,1,1,0,6
116.377737,40.012518,6/17/16,35,205,47192,43.44,1,0,1,1,3,2007,3,6,0.154,1,0,1,7
116.504983,39.924139,6/30/16,7,328,37273,88,2,1,1,1,1,1999,3,6,0.25,1,1,1,7
116.263323,40.218013,7/29/16,10,215.5,22240,96.9,2,2,1,1,4,2005,3,2,0.333,0,1,0,6
116.49983,39.94453,7/11/16,12,1100,78292,140.5,2,2,1,2,3,2005,4,6,0.5,1,0,0,7
116.450729,39.977923,9/3/16,33,1050,92585,113.41,2,2,1,1,4,2012,4,6,0.5,1,0,1,7
116.530553,39.921425,7/20/16,22,431,45160,95.44,2,1,1,1,1,2005,3,6,0.375,1,1,0,7
116.387083,39.918701,6/21/16,57,573,93171,61.5,2,1,1,1,4,1984,3,2,0.5,0,1,1,10
116.468477,40.008959,8/31/16,42,394,55572,70.9,2,1,1,1,4,1999,3,2,0.5,0,0,0,7
116.448876,39.901694,6/24/16,21,405,66361,61.03,1,1,1,1,1,2004,4,6,0.125,1,1,1,1
116.488988,39.870064,3/7/17,42,540,52926,102.03,2,2,1,1,4,2008,3,6,0.5,1,0,0,7
116.42537,40.052808,8/18/16,25,454,47037,96.52,2,2,1,1,1,2006,4,6,0.3,1,0,1,7
116.268344,39.909948,8/30/16,30,550,87164,63.1,2,1,1,1,4,1992,4,2,0.333,0,0,1,8
116.382475,40.00646,7/18/16,46,410,56724,72.28,2,1,1,1,4,1998,3,2,0.5,0,1,1,7
116.147926,39.730421,9/4/16,476,194,20983,92.46,2,1,1,1,1,2006,4,6,0.4,1,0,1,5
116.501166,39.91891,7/25/16,41,435,52134,83.44,1,2,1,1,1,2003,4,6,0.3,1,1,0,7
116.516087,39.923147,6/29/16,66,305,35887,84.99,1,1,1,1,1,2005,4,6,0.5,1,1,0,7
116.490651,39.895343,6/22/16,38,730,81446,89.63,2,1,1,1,4,2009,4,6,0.5,1,1,1,7
116.576406,39.861999,12/25/16,64,620,42177,147,4,2,1,2,4,2005,3,2,0.5,0,1,0,7
116.440199,39.990774,7/6/16,55,596,67429,88.39,2,1,1,1,4,1995,4,6,0.182,1,1,0,7
116.386555,40.0865,8/16/16,22,205,43618,47,1,0,1,1,4,2009,3,6,0.333,1,0,0,6
116.433321,39.906309,7/29/16,34,302,74938,40.3,1,1,1,1,4,1980,4,2,0.333,1,1,0,1
116.42537,40.052808,6/16/16,82,465,44286,105,2,2,1,1,3,2008,4,6,0.3,1,1,1,7
116.485032,39.887042,3/14/17,101,1600,110064,145.37,3,2,1,2,4,2015,4,6,0.5,1,0,1,7
116.395202,39.961718,7/6/16,68,610,101667,60,2,1,1,1,4,1981,4,2,0.333,0,0,1,10
116.485032,39.887042,9/24/16,12,1415,98108,144.23,3,2,1,2,4,2015,4,6,0.5,1,0,1,7
116.383972,39.886658,9/26/16,53,425,77161,55.08,2,1,1,1,4,1979,3,2,0.2,0,0,1,10
116.308482,39.943704,7/24/16,89,770,62248,123.7,3,2,1,1,1,Î´Öª,4,6,0.333,1,1,0,8
116.315031,39.842469,8/18/16,47,433,48122,89.98,2,1,1,1,1,2006,4,6,0.25,1,1,1,2
116.34363,39.926024,9/5/16,29,535,97273,55,2,1,1,1,4,1978,3,2,0.2,0,1,0,10
116.639934,40.143448,7/18/16,30,230,29613,77.67,2,1,1,1,4,2003,4,2,0.5,0,1,0,13
116.358011,39.882948,9/15/16,5,900,43393,207.41,5,2,1,2,1,1999,4,6,0.375,1,0,0,10
116.308663,39.839115,6/18/16,26,454,44078,103,2,1,1,1,1,2002,4,6,0.3,1,1,1,2
116.359358,39.964464,9/17/16,46,258,44308,58.23,1,1,1,1,1,2010,4,6,0.158,1,1,0,8
116.359358,39.964464,9/11/16,80,260,43595,59.64,1,1,1,1,1,2010,4,6,0.158,1,1,0,8
116.51152,39.901436,6/20/16,23,237.5,42125,56.38,1,1,1,1,3,2007,4,6,0.5,1,1,1,7
116.391353,39.99299,8/15/16,12,950,44381,214.06,3,2,1,2,1,2000,3,6,0.5,1,0,1,7
116.346109,39.756539,6/20/16,5,197,27199,72.43,2,1,1,1,4,1995,3,2,0.5,0,1,1,4
116.47773,40.002156,8/5/16,64,518,59678,86.8,3,2,1,1,1,1997,4,6,0.25,1,0,1,7
116.27588,40.17221,11/19/16,65,38,20235,18.78,1,0,0,1,3,2011,4,6,0.19,1,0,0,6
116.694868,39.877962,7/28/16,40,168,30546,55,1,1,1,1,4,2012,3,6,0.333,1,0,1,11
116.391411,39.843591,8/10/16,97,215,36232,59.34,1,1,1,1,4,2000,3,2,0.5,0,1,1,2
116.192392,39.778845,6/16/16,36,206,27467,75,2,2,1,1,4,2012,4,6,0.5,1,0,0,5
116.232365,40.235529,7/29/16,21,137.5,24115,57.02,2,1,1,1,4,1985,1,4,0.333,0,1,0,6
116.387942,39.962414,8/15/16,29,542.5,93374,58.1,2,1,1,1,4,1986,1,2,0.5,0,1,0,10
116.460643,39.806976,6/19/16,38,218,33106,65.85,2,1,1,1,4,1999,3,2,0.5,0,1,0,4
116.387942,39.962414,9/11/16,94,554.7,95474,58.1,2,1,1,1,4,1986,1,2,0.5,0,1,0,10
116.437964,39.99799,8/23/16,65,825,94861,86.97,2,2,1,1,3,2009,4,6,0.5,1,1,0,7
116.310452,40.106498,7/29/16,39,493,39440,125,3,2,1,2,1,2012,4,6,0.5,1,0,0,6
116.341774,39.830683,6/27/16,45,675,37958,177.83,4,2,1,3,4,2004,4,6,0.5,0,1,0,2
116.469531,39.88522,6/30/16,39,255,39795,64.08,2,1,1,1,4,1982,3,6,0.333,0,1,0,7
116.308152,39.986695,7/31/16,22,519,87081,59.6,3,1,1,1,4,1992,4,2,0.333,0,1,0,8
116.450058,39.870707,8/29/16,49,379.5,49804,76.2,2,1,1,1,1,2002,4,6,0.222,1,0,1,2
116.51152,39.901436,7/13/16,36,248.5,50304,49.4,1,0,1,1,4,2007,4,6,0.4,1,1,1,7
116.344664,39.802705,7/28/16,27,308,19855,155.13,3,2,1,2,4,1999,3,2,0.5,0,1,0,4
116.223565,39.76392,7/4/16,14,269,30225,89,3,1,1,1,3,2012,4,6,0.5,1,0,1,5
116.220283,40.043636,7/18/16,28,400,44944,89,2,1,1,1,3,2011,2,6,0.25,1,0,0,8
116.342088,39.749733,7/26/16,31,246,27072,90.87,3,1,1,1,4,1992,3,2,0.5,0,1,1,4
116.343245,39.900529,9/18/16,34,287,75210,38.16,1,0,1,1,1,2006,3,6,0.111,1,0,1,10
116.527286,39.829962,8/12/16,22,458,33382,137.2,3,1,1,2,4,2010,1,6,0.5,0,0,0,4
116.299198,39.838131,6/30/16,48,193.5,32250,60,2,1,1,1,1,2005,3,6,0.909,1,0,1,2
116.418876,39.968393,7/29/16,30,380,70698,53.75,2,1,1,1,4,1987,3,2,0.333,0,0,1,1
116.271746,40.05804,8/12/16,33,464,82858,56,1,1,1,1,4,2004,3,4,0.333,0,1,1,8
116.392695,39.969608,12/5/16,167,1458,107562,135.55,3,2,1,2,1,2003,4,6,0.25,1,1,1,10
116.313465,39.856611,7/27/16,52,236,41404,57,1,0,1,1,4,2007,4,6,0.5,1,0,1,2
116.441781,39.991956,7/12/16,77,365,61938,58.93,1,1,1,1,1,1998,4,6,0.167,1,1,0,7
116.655519,39.9128,7/13/16,21,270,30974,87.17,2,1,1,1,4,2006,3,6,0.333,0,0,1,11
116.453206,39.965662,8/19/16,123,275,52844,52.04,2,1,1,1,4,1981,4,2,0.333,0,1,0,7
116.461647,39.99938,7/26/16,60,254.5,47130,54,2,1,1,1,4,1986,3,2,0.333,0,0,0,7
116.170097,40.073984,8/24/16,112,231,46016,50.2,2,1,1,1,4,1981,3,4,0.333,0,1,1,8
116.471508,40.000031,7/14/16,15,526,81111,64.85,1,1,1,1,1,2010,4,6,0.333,1,0,1,7
116.461949,40.003018,8/19/16,41,565,46637,121.15,2,2,1,2,4,2003,3,6,0.5,1,1,1,7
116.387942,39.962414,8/26/16,63,505,87674,57.6,2,1,1,1,4,1992,3,2,0.333,0,0,0,10
116.348786,39.799417,9/9/16,42,315,45000,70,1,1,1,1,4,2012,3,6,0.5,1,0,0,4
116.389264,39.886874,8/15/16,38,960,79019,121.49,3,2,1,1,1,2004,4,6,0.3,1,1,1,10
116.367818,39.959568,10/26/16,203,565,82627,68.38,2,1,1,1,1,1999,3,6,0.167,1,1,0,8
116.404579,39.978491,7/19/16,28,240,58983,40.69,1,1,1,1,4,1986,4,2,0.333,0,0,1,7
116.318035,39.857355,6/30/16,96,434,35574,122,3,2,1,2,3,2006,1,6,0.5,1,1,1,2
116.343244,40.063366,7/15/16,44,380,46467,81.78,2,1,1,1,4,2000,4,2,0.5,0,1,0,8
116.43942,40.072066,7/25/16,114,251.5,28114,89.46,2,1,1,1,4,2001,3,4,0.5,0,1,0,6
116.448538,39.939798,8/30/16,48,410,69610,58.9,2,1,1,1,4,1983,4,2,0.333,0,1,1,1
116.277469,39.915102,9/27/16,173,390,64677,60.3,2,1,1,1,4,1988,3,4,0.333,0,0,1,8
116.569545,39.910974,7/22/16,27,400,29619,135.05,3,2,1,2,4,2005,3,6,0.333,1,1,0,7
116.357513,40.0711,6/17/16,22,560,39398,142.14,2,2,1,2,1,2003,3,6,0.5,1,1,1,8
116.429963,39.963815,8/24/16,101,610,75805,80.47,2,1,1,1,1,2006,3,6,0.25,1,1,1,1
116.387228,39.886024,7/31/16,90,415,83958,49.43,2,1,1,1,4,1979,2,2,0.333,0,1,1,10
116.40635,40.052459,7/21/16,10,276,39429,70,2,1,1,1,4,1998,3,2,0.5,0,1,0,6
116.455188,39.979036,6/26/16,38,600,47022,127.6,3,1,1,1,1,2002,2,6,0.3,1,1,1,7
116.250886,40.225155,7/31/16,43,170,27174,62.56,1,1,1,1,3,2003,4,6,0.057,1,1,1,6
116.461647,39.99938,7/12/16,54,299,43971,68,2,1,1,1,4,1988,3,2,0.1,0,1,0,7
116.433321,39.906309,9/10/16,88,430,70331,61.14,2,1,1,1,4,1980,4,2,0.333,1,1,0,1
116.455383,39.88502,8/18/16,43,540,56486,95.6,2,1,1,1,1,2002,4,6,0.333,1,1,0,7
116.564954,39.951879,6/17/16,77,375,35606,105.32,2,2,1,1,4,2003,4,2,0.5,0,1,0,7
116.365562,39.982896,6/30/16,16,429,66102,64.9,2,1,1,1,4,1988,4,2,0.333,0,1,1,8
116.485296,39.991732,8/5/16,138,576.5,46492,124,2,2,1,1,1,2001,4,6,0.375,1,1,1,7
116.391726,39.978788,8/12/16,34,645,88115,73.2,2,1,1,1,1,1992,3,2,0.25,1,1,1,10
116.43942,40.072066,8/3/16,59,373,18575,200.81,3,2,1,2,1,2002,4,2,0.375,1,1,0,6
116.203052,39.921408,7/22/16,24,192,33821,56.77,2,1,1,1,4,1985,2,2,0.333,0,1,0,9
116.330198,40.074228,6/19/16,23,375,42556,88.12,2,1,1,1,4,2007,4,6,0.333,1,1,1,6
116.462116,39.973094,8/13/16,45,1210,64967,186.25,3,2,1,2,3,2006,4,6,1,1,1,1,7
116.446995,39.961109,8/21/16,54,340,58330,58.29,2,1,1,1,4,1992,3,2,0.5,0,1,1,7
116.475046,39.88209,8/11/16,76,273,42007,64.99,2,1,1,1,4,1982,3,2,0.333,0,1,1,7
116.391726,39.978788,9/5/16,41,650,98485,66,2,1,1,1,4,1989,4,2,0.333,0,1,1,10
116.425978,40.002211,7/27/16,24,775,53820,144,3,2,1,2,1,2000,3,6,0.4,1,1,1,7
116.117019,39.93386,8/17/16,32,158.5,26417,60,2,1,1,1,1,1992,1,4,0.25,0,0,0,12
116.452415,39.958437,8/23/16,51,385,53532,71.92,3,1,1,1,4,1981,3,4,0.333,0,1,1,7
116.4388,40.054941,8/30/16,49,896,62856,142.55,3,2,1,2,4,2010,4,6,0.5,1,0,1,7
116.447783,39.94387,7/17/16,21,1200,85593,140.2,3,2,1,2,3,2004,4,6,1,1,1,1,1
116.378897,40.015057,9/7/16,25,545,62608,87.05,2,1,1,1,3,2005,4,6,0.25,1,0,0,7
116.387118,39.960732,9/22/16,169,756,86937,86.96,3,1,1,1,1,2005,4,6,0.25,1,0,1,10
116.377737,40.012518,9/8/16,55,295,48023,61.43,1,0,1,1,3,2007,4,6,0.154,1,1,1,7
116.27588,40.17221,10/27/16,7,32,17778,18,1,0,1,0,3,2011,3,6,0.189,1,0,0,6
116.420099,39.901616,9/13/16,34,310,79082,39.2,1,0,1,1,1,2004,4,6,0.02,1,0,1,1
116.376311,39.865562,6/22/16,19,175,40604,43.1,1,1,1,1,4,1996,3,4,0.25,0,1,1,2
116.612765,39.905006,6/25/16,46,211,33664,62.68,1,1,1,1,1,2005,4,6,0.25,1,1,0,7
116.343245,39.900529,7/27/16,99,168.8,88101,19.16,1,0,0,1,1,2006,4,6,0.111,1,0,1,10
116.647632,39.940239,7/31/16,50,340,23304,145.9,2,2,1,1,3,2010,4,6,0.333,1,0,1,11
116.406986,39.971716,6/29/16,49,365,67593,54,2,1,1,1,4,1986,3,2,0.5,0,1,1,7
116.513063,39.937121,6/29/16,20,185,43633,42.4,1,0,1,1,3,2006,4,6,0.333,1,1,1,7
116.380053,39.987291,8/11/16,47,400,65147,61.4,2,1,1,1,1,Î´Öª,3,6,0.222,1,1,1,8
116.367964,39.880515,8/5/16,78,405,74765,54.17,2,1,1,1,4,1985,3,2,0.333,0,1,0,10
116.278744,39.939056,8/14/16,82,345,64127,53.8,2,1,1,1,4,1992,4,4,0.333,0,1,1,8
116.247008,39.906426,7/31/16,14,535,56915,94,2,2,1,1,3,2006,4,6,0.333,1,1,1,9
116.418802,40.010659,8/30/16,34,1300,72223,180,4,2,1,2,3,2008,4,6,0.667,1,1,1,7
116.343001,39.964408,7/13/16,66,414,74662,55.45,2,1,1,1,4,1992,4,2,0.333,0,1,0,8
116.371187,40.00245,7/30/16,96,337.8,65087,51.9,1,1,1,1,1,1990,4,6,0.25,1,1,1,8
116.415742,40.077796,10/25/16,64,416,31756,131,2,1,1,2,4,2003,4,2,0.5,1,0,1,6
116.521774,39.94004,7/21/16,27,498,49850,99.9,2,2,1,1,3,2007,4,6,0.5,1,0,0,7
116.3434,40.083322,7/10/16,16,328,35851,91.49,2,1,1,1,4,2003,1,2,0.5,0,1,1,6
116.172813,39.765512,7/21/16,59,226,13781,164,4,2,1,2,4,2004,4,2,0.5,0,1,0,5
116.520858,39.918846,6/27/16,23,195,39554,49.3,1,1,1,1,4,1995,3,2,0.333,0,0,1,7
116.375666,40.085379,6/30/16,78,269,32630,82.44,2,2,1,1,4,1999,3,2,0.5,0,1,1,6
116.446995,39.961109,6/23/16,59,400,52405,76.33,3,1,1,1,4,1994,3,4,0.333,0,1,0,7
116.439341,40.082372,7/28/16,3,400,29157,137.19,3,2,1,2,4,2005,4,4,0.5,0,1,0,6
116.16608,39.771077,7/26/16,22,190,21291,89.24,2,1,1,1,4,2011,4,6,0.4,1,0,0,5
116.27876,39.895269,8/26/16,24,520,32705,159,2,1,1,2,1,2010,4,6,0.222,1,1,0,2
116.409688,39.958188,8/21/16,121,684,69400,98.56,2,1,1,1,1,2006,4,6,0.231,1,1,1,1
116.229771,39.908514,7/28/16,55,245,30830,79.47,2,1,1,1,3,1995,3,6,0.375,1,1,0,9
116.271746,40.05804,7/13/16,35,530,70611,75.06,2,2,1,1,4,2004,3,2,0.333,0,1,1,8
116.453322,39.925733,6/25/16,24,442.5,76307,57.99,2,1,1,1,4,1984,3,4,0.5,0,1,1,7
116.463708,39.901166,7/5/16,10,513.8,77602,66.21,1,1,1,1,3,2005,4,6,0.429,1,0,1,7
116.464138,39.923098,11/3/16,40,399,66913,59.63,2,1,1,1,1,1985,3,6,0.286,1,1,1,7
116.416156,40.082585,7/16/16,17,268,29011,92.38,2,1,1,1,1,2003,3,2,0.375,1,1,1,6
116.508181,39.807662,9/21/16,67,74,22183,33.36,1,0,1,1,1,2008,3,6,0.2,1,1,1,3
